5170	23.31	30
5180	23.31	30
5190	23.31	30
5200	23.31	30
5210	23.31	30
5220	23.31	30
5230	23.31	30
5240	23.31	30
5250	23.31	30
5260	23.31	30
5270	23.32	30
5280	23.32	30
5290	23.32	30
5300	23.32	30
5310	23.37	30
5320	23.37	30
5330	23.37	30
5340	23.37	30
5350	23.37	30
5360	23.42	30
5370	23.42	30
5380	23.42	30
5390	23.42	30
5400	23.42	30
5410	23.42	30
5420	23.42	30
5430	23.42	30
5440	23.42	30
5450	23.42	30
5460	23.42	30
5470	23.42	30
5480	23.42	30
5490	23.42	30
5500	23.42	30
5510	23.46	30
5520	23.46	30
5530	23.46	30
5540	23.46	30
5550	23.46	30
5560	23.46	30
5570	23.46	30
5580	23.46	30
5590	23.46	30
5600	23.46	30
5610	23.46	30
5620	23.46	30
5630	23.46	30
5640	23.46	30
5650	23.46	30
5660	23.46	30
5670	23.46	30
5680	23.5	30
5690	23.5	30
5700	23.5	30
5710	23.5	30
5720	23.5	30
5730	23.5	30
5740	23.5	30
5750	23.5	30
5760	23.5	30
5770	23.5	30
5780	23.53	30
5790	23.56	30
5800	23.56	30
5810	23.56	30
5820	23.56	30
5830	23.6	30
5840	23.6	30
5850	23.6	30
5860	23.6	30
5870	23.6	30
5880	23.6	30
5890	23.6	30
5900	23.6	30
5910	23.63	30
5920	23.66	30
5930	23.66	30
5940	23.7	30
5950	23.7	30
5960	23.7	30
5970	23.7	30
5980	23.7	30
5990	23.7	30
6000	23.7	30
6010	23.7	30
6020	23.71	30
6030	23.71	30
6040	23.71	30
6050	23.71	30
6060	23.71	30
6070	23.71	30
6080	23.71	30
6090	23.71	30
6100	23.71	30
6110	23.71	30
6120	23.71	30
6130	23.71	30
6140	23.71	30
6150	23.71	30
6160	23.71	30
6170	23.71	30
6180	23.71	30
6190	23.71	30
6200	23.71	30
6210	23.71	30
6220	23.71	30
6230	23.71	30
6240	23.78	30
6250	23.78	30
6260	23.78	30
6270	23.78	30
6280	23.78	30
6290	23.78	30
6300	23.78	30
6310	23.8	30
6320	23.8	30
6330	23.8	30
6340	23.83	30
6350	23.83	30
6360	23.83	30
6370	23.83	30
6380	23.83	30
6390	23.83	30
6400	23.87	30
6410	23.93	30
6420	23.93	30
6430	23.94	30
6440	23.94	30
6450	23.94	30
6460	23.94	30
6470	23.94	30
6480	23.94	30
6490	23.94	30
6500	23.98	30
6510	23.98	30
6520	23.98	30
6530	23.98	30
6540	23.98	30
6550	23.98	30
6560	23.98	30
6570	23.98	30
6580	23.98	30
6590	23.98	30
6600	24.03	30
6610	24.03	30
6620	24.03	30
6630	24.03	30
6640	24.03	30
6650	24.03	30
6660	24.08	30
6670	24.08	30
6680	24.14	30
6690	24.15	30
6700	24.15	30
6710	24.15	30
6720	24.16	30
6730	24.22	30
6740	24.26	30
6750	24.26	30
6760	24.26	30
6770	24.29	30
6780	24.29	30
6790	24.29	30
6800	24.29	30
6810	24.29	30
6820	24.29	30
6830	24.37	30
6840	24.37	30
6850	24.37	30
6860	24.42	30
6870	24.42	30
6880	24.42	30
6890	24.45	30
6900	24.45	30
6910	24.45	30
6920	24.45	30
6930	24.45	30
6940	24.45	30
6950	24.45	30
